row_id,microbusiness_density
5097_2022-12-01,2.1400566230985154
5099_2022-12-01,0.8396660249252628
5101_2022-12-01,2.391533504414285
5103_2022-12-01,1.3934396124093587
5105_2022-12-01,3.905530113201366
5107_2022-12-01,1.1767468580916327
5109_2022-12-01,1.2942176498232318
5111_2022-12-01,1.0607004479427455
5113_2022-12-01,2.0655014143681436
5115_2022-12-01,2.5721193859249154
5117_2022-12-01,0.6882555667939873
5119_2022-12-01,6.107602161940486
5121_2022-12-01,1.3336951151526768
5123_2022-12-01,0.6021391146344369
5125_2022-12-01,3.6153929331225507
5127_2022-12-01,0.5983944073083901
5129_2022-12-01,2.074950774927738
5131_2022-12-01,4.348568076112467
5133_2022-12-01,0.7099555238231369
5135_2022-12-01,2.4219021404742205
5137_2022-12-01,2.0306658452304664
5139_2022-12-01,1.8619750049734036
5141_2022-12-01,1.896633370439817
5143_2022-12-01,5.71670598495034
5145_2022-12-01,3.330103945780876
5147_2022-12-01,1.148011768348014
5149_2022-12-01,1.1265793600349667
6001_2022-12-01,8.537711135582429
6003_2022-12-01,4.556483910548666
6005_2022-12-01,13.583222796261023
6007_2022-12-01,6.4482682686050214
6009_2022-12-01,5.588924837089874
6011_2022-12-01,1.7191259316152872
6013_2022-12-01,8.111052200806148
6015_2022-12-01,4.950175554715893
6017_2022-12-01,13.198447067410893
6019_2022-12-01,4.036969802626632
6021_2022-12-01,2.4584198537206876
6023_2022-12-01,6.726821808573042
6025_2022-12-01,1.8483799602470719
6027_2022-12-01,4.830522429420805
6029_2022-12-01,3.685842821076724
6031_2022-12-01,1.5912247040778373
6033_2022-12-01,14.686228126812049
6035_2022-12-01,2.3162979110870907
6037_2022-12-01,14.657191667117923
6039_2022-12-01,3.3732897778074244
6041_2022-12-01,18.54350773128008
6043_2022-12-01,7.1315010274581425
6045_2022-12-01,6.4482682686050214
6047_2022-12-01,1.7191259316152872
6049_2022-12-01,2.3820190308133427
6051_2022-12-01,13.198447067410893
6053_2022-12-01,5.600163903324303
6055_2022-12-01,23.14683230595505
6057_2022-12-01,20.98694630079789
6059_2022-12-01,16.96852607314773
6061_2022-12-01,17.285861091942984
6063_2022-12-01,4.323649585378148
6065_2022-12-01,6.608307110902144
6067_2022-12-01,7.330401997951866
6069_2022-12-01,5.027754129129293
6071_2022-12-01,6.189754546618445
6073_2022-12-01,16.5479398877157
6075_2022-12-01,18.952983241313078
6077_2022-12-01,3.658757088647169
6079_2022-12-01,23.652446702028854
6081_2022-12-01,23.294678844373855
6083_2022-12-01,14.022477749878027
6085_2022-12-01,16.97007257903153
6087_2022-12-01,11.953205522969714
6089_2022-12-01,5.973496362274676
6091_2022-12-01,3.234804210989883
6093_2022-12-01,5.3808064964180575
6095_2022-12-01,5.6017724873113535
6097_2022-12-01,9.406858187528318
6099_2022-12-01,4.453947156780306
6101_2022-12-01,3.833883138187157
6103_2022-12-01,3.3055214401318076
6105_2022-12-01,3.6165844465500876
6107_2022-12-01,2.5733108993524523
6109_2022-12-01,6.870781136599502
6111_2022-12-01,16.69537387821203
6113_2022-12-01,5.159888278028491
6115_2022-12-01,3.1956610421482003
8001_2022-12-01,5.139020121494326
8003_2022-12-01,2.9952639693291108
8005_2022-12-01,19.752002898902496
8007_2022-12-01,19.662997332893667
8009_2022-12-01,1.2838531183290303
8011_2022-12-01,0.811331042083479
8013_2022-12-01,18.54350773128008
8014_2022-12-01,19.11385682484647
8015_2022-12-01,8.043129144381854
8017_2022-12-01,3.818882575751195
8019_2022-12-01,5.443347830800468
8021_2022-12-01,1.5904911123192398
8023_2022-12-01,3.1733100922951327
8025_2022-12-01,0.8151656239148685
8027_2022-12-01,5.609169489956821
8029_2022-12-01,6.27992525674229
8031_2022-12-01,15.426660553493983
8033_2022-12-01,3.9040320832029343
8035_2022-12-01,14.67132155483763
8037_2022-12-01,22.193851416007156
8039_2022-12-01,5.731976884643902
8041_2022-12-01,6.492949371394034
8043_2022-12-01,3.1572129932253454
8045_2022-12-01,8.280414161051858
8047_2022-12-01,8.551741989360018
8049_2022-12-01,19.662997332893667
8051_2022-12-01,20.850991044368538
8053_2022-12-01,17.312834585454187
8055_2022-12-01,6.831068875188879
8057_2022-12-01,3.1864324982161114
8059_2022-12-01,9.521993410387761
8061_2022-12-01,4.350933510450648
8063_2022-12-01,2.862974754251563
8065_2022-12-01,4.396805313292999
8067_2022-12-01,9.406858187528318
8069_2022-12-01,12.286882855899158
8071_2022-12-01,3.6758721381256354
8073_2022-12-01,2.5419301400876746
8075_2022-12-01,1.5360342288434117
8077_2022-12-01,6.107602161940486
8079_2022-12-01,6.507129895031616
8081_2022-12-01,3.098378727096843
8083_2022-12-01,5.063185569138093
8085_2022-12-01,5.978991530136172
8087_2022-12-01,2.0048160153472465
8089_2022-12-01,1.928936854324746
8091_2022-12-01,15.345187823592026
8093_2022-12-01,7.102313604762475
8095_2022-12-01,3.465423336199694
8097_2022-12-01,76.72962796357231
8099_2022-12-01,1.7171894530628853
8101_2022-12-01,3.2012907851388994
8103_2022-12-01,3.166594656156265
8105_2022-12-01,76.72962796357231
8107_2022-12-01,16.109996728953604
8109_2022-12-01,4.753767076807292
8111_2022-12-01,20.579090909643508
8113_2022-12-01,21.971357658072098
8115_2022-12-01,2.0478263260409366
8117_2022-12-01,17.491800927392624
8119_2022-12-01,9.851233176599548
8121_2022-12-01,1.849784320903894
8123_2022-12-01,6.820543860714099
8125_2022-12-01,3.2124388587382406
9001_2022-12-01,16.95715593192433
9003_2022-12-01,7.413858267212792
9005_2022-12-01,7.366036771503951
9007_2022-12-01,6.713893841255219
9009_2022-12-01,7.055683533838952
9011_2022-12-01,4.539551853204028
9013_2022-12-01,4.5855777332174545
9015_2022-12-01,3.6165844465500876
10001_2022-12-01,6.930476741884677
10003_2022-12-01,22.393311532876993
10005_2022-12-01,79.52108796555929
11001_2022-12-01,24.56569443722838
12001_2022-12-01,4.864767358550972
12003_2022-12-01,1.7584580473527587
12005_2022-12-01,6.5611176295148175
12007_2022-12-01,1.8483799602470719
12009_2022-12-01,8.075121605962334
12011_2022-12-01,18.54350773128008
12013_2022-12-01,1.332281263648952
12015_2022-12-01,6.986250017097309
12017_2022-12-01,4.741970425890929
12019_2022-12-01,6.870781136599502
12021_2022-12-01,16.92771075816957
12023_2022-12-01,3.2746655532509363
12027_2022-12-01,1.3818993890182827
12029_2022-12-01,1.2626651078610054
12031_2022-12-01,10.932078779773086
12033_2022-12-01,6.64615269555405
12035_2022-12-01,10.932078779773086
12037_2022-12-01,3.328982620350851
12039_2022-12-01,2.4473412133023116
12041_2022-12-01,2.5701735292796086
12043_2022-12-01,0.8396660249252628
12045_2022-12-01,4.657927416144212
12047_2022-12-01,1.2848224041450484
12049_2022-12-01,1.493271009056971
12051_2022-12-01,2.4492870699476184
12053_2022-12-01,5.156029779105803
12055_2022-12-01,3.9175762426950285
12057_2022-12-01,19.888715065449023
12059_2022-12-01,1.668753071229727
12061_2022-12-01,10.158844408234284
12063_2022-12-01,1.668753071229727
12065_2022-12-01,3.4424972868966432
12067_2022-12-01,0.8605187683607225
12069_2022-12-01,7.253231598181656
12071_2022-12-01,7.976077089146724
12073_2022-12-01,12.393780140696668
12075_2022-12-01,4.116162601097373
12077_2022-12-01,1.225753390588482
12079_2022-12-01,1.5697814722989138
12081_2022-12-01,7.637993226933268
12083_2022-12-01,5.313357162680469
12085_2022-12-01,9.522414099181816
12086_2022-12-01,16.887652627109357
12087_2022-12-01,18.35625067756534
12089_2022-12-01,6.633224728236227
12091_2022-12-01,7.208232998672374
12093_2022-12-01,2.5419301400876746
12095_2022-12-01,14.657191667117923
12097_2022-12-01,7.102313604762475
12099_2022-12-01,18.90062169380328
12101_2022-12-01,6.859556660924131
12103_2022-12-01,15.056536392511331
12105_2022-12-01,4.993971236753093
12107_2022-12-01,3.1169064244389806
12109_2022-12-01,18.335891735283777
12111_2022-12-01,6.656444994760204
12113_2022-12-01,5.580420741029708
12115_2022-12-01,20.003492144627366
12117_2022-12-01,21.823133190023675
12119_2022-12-01,3.0228984554049094
12121_2022-12-01,3.20531085877989
12123_2022-12-01,2.2338738742850337
12125_2022-12-01,1.20150217483714
12127_2022-12-01,7.458488816947753
12129_2022-12-01,3.8509042117261836
12131_2022-12-01,28.357073518413827
12133_2022-12-01,1.7825844366901817
13001_2022-12-01,0.8970457882772053
13003_2022-12-01,0.9417052567472924
13005_2022-12-01,1.4365981446251863
13007_2022-12-01,1.2493220251280808
13009_2022-12-01,2.4069884508093597
13011_2022-12-01,0.987808463627734
13013_2022-12-01,5.970487434076006
13015_2022-12-01,4.5387489404101835
13017_2022-12-01,1.62160632096742
13019_2022-12-01,1.4171915205248273
13021_2022-12-01,6.525243796847208
13023_2022-12-01,1.334838821992776
13025_2022-12-01,0.6914858463795326
13027_2022-12-01,0.9700480173804632
13029_2022-12-01,6.172565316456462
13031_2022-12-01,3.3522094762935772
13033_2022-12-01,1.7437302302991164
13035_2022-12-01,3.404560033881072
13037_2022-12-01,0.7283899040634428
13039_2022-12-01,3.337015380424933
13043_2022-12-01,2.7150540152177376
13045_2022-12-01,5.09839937557858
13047_2022-12-01,2.8678385507984565
13049_2022-12-01,1.117620348896867
13051_2022-12-01,6.870781136599502
13053_2022-12-01,1.3158544259386806
13055_2022-12-01,1.3623062064248013
13057_2022-12-01,21.70640416174347
13059_2022-12-01,6.494554252766565
13061_2022-12-01,0.7675162425109019
13063_2022-12-01,4.532448336042463
13065_2022-12-01,1.1373187621491825
13067_2022-12-01,16.95715593192433
13069_2022-12-01,1.3974612530914279
13071_2022-12-01,1.797040192712079
13073_2022-12-01,7.102313604762475
13075_2022-12-01,1.376116897436413
13077_2022-12-01,5.71670598495034
13079_2022-12-01,0.5035765885833218
13081_2022-12-01,1.4285887413603147
13083_2022-12-01,2.0429587260953386
13085_2022-12-01,7.720560178564985
13087_2022-12-01,2.486812260336296
13089_2022-12-01,20.343852717058304
13091_2022-12-01,0.6766072380993424
13093_2022-12-01,0.5742941488130262
13095_2022-12-01,3.505034904861888
13097_2022-12-01,7.779162777826818
13099_2022-12-01,0.9700480173804632
13101_2022-12-01,0.24153717355016213
13103_2022-12-01,3.426294569756586
13105_2022-12-01,2.1790621581517904
13107_2022-12-01,1.4902693994825158
13109_2022-12-01,1.492407765189009
13111_2022-12-01,6.331876869555577
13113_2022-12-01,16.66633741851791
13115_2022-12-01,3.2559890449246547
13117_2022-12-01,24.089698308474553
13119_2022-12-01,3.818882575751195
13121_2022-12-01,20.56656509603093
13123_2022-12-01,5.3869043884369345
13125_2022-12-01,1.1092888704578023
13127_2022-12-01,7.102313604762475
13129_2022-12-01,2.5310447628365007
13131_2022-12-01,2.1666831340936348
13133_2022-12-01,6.172565316456462
13135_2022-12-01,21.781855384222915
13137_2022-12-01,3.4424972868966432
13139_2022-12-01,6.166325449677118
13141_2022-12-01,0.9066818038086073
13143_2022-12-01,2.941491548824284
13145_2022-12-01,4.5387489404101835
13147_2022-12-01,2.837460246388167
13149_2022-12-01,1.4456929762118063
13151_2022-12-01,7.55384758519827
13153_2022-12-01,3.722695214519085
13155_2022-12-01,0.6688809007347225
13157_2022-12-01,15.906542436746106
13159_2022-12-01,3.6533301861381218
13161_2022-12-01,0.9952624083149486
13163_2022-12-01,1.5697814722989138
13165_2022-12-01,1.1457248735414363
13167_2022-12-01,0.7920540811158364
13169_2022-12-01,2.0054629314109227
13171_2022-12-01,2.1400566230985154
13173_2022-12-01,0.9943832219432867
13175_2022-12-01,2.1790621581517904
13177_2022-12-01,2.895627293420382
13179_2022-12-01,2.9658879517152883
13181_2022-12-01,2.358010383221798
13183_2022-12-01,1.3696470105479543
13185_2022-12-01,4.036405428514992
13187_2022-12-01,3.8038869794284125
13189_2022-12-01,1.6596505210667643
13191_2022-12-01,2.05369756298266
13193_2022-12-01,1.1160474997650345
13195_2022-12-01,2.5721193859249154
13197_2022-12-01,1.52107353652653
13199_2022-12-01,2.026750840937103
13201_2022-12-01,1.1160474997650345
13205_2022-12-01,1.1767468580916327
13207_2022-12-01,2.667720160263073
13209_2022-12-01,0.6882555667939873
13211_2022-12-01,5.99253539893528
13213_2022-12-01,0.9567357765307135
13215_2022-12-01,4.267753779402375
13217_2022-12-01,5.313357162680469
13219_2022-12-01,7.569007554987021
13221_2022-12-01,1.6625852190119275
13223_2022-12-01,5.387936762483991
13225_2022-12-01,3.890769689675131
13227_2022-12-01,7.084613972496044
13229_2022-12-01,1.5978153147094845
13231_2022-12-01,3.2456015740109865
13233_2022-12-01,2.2338834977481468
13235_2022-12-01,1.2942176498232318
13237_2022-12-01,4.002814962886044
13239_2022-12-01,0.7774368823178934
13241_2022-12-01,5.978991530136172
13243_2022-12-01,0.5835831560041334
13245_2022-12-01,3.796340686518619
13247_2022-12-01,10.484299070077899
13249_2022-12-01,0.8907261480539121
13251_2022-12-01,2.495876857720629
13253_2022-12-01,0.8655773343806645
13255_2022-12-01,4.036405428514992
13257_2022-12-01,3.0131084540244237
13259_2022-12-01,0.8525119922327276
13261_2022-12-01,1.7975543184478797
13263_2022-12-01,0.9396891203026666
13265_2022-12-01,0.46900467616411096
13267_2022-12-01,1.5099694597391806
13269_2022-12-01,1.2493220251280808
13271_2022-12-01,0.7747927187586928
13273_2022-12-01,0.897306618707135
13275_2022-12-01,4.313625582244726
13277_2022-12-01,2.112948779532878
13279_2022-12-01,2.02461247523061
13281_2022-12-01,7.645972035369529
13283_2022-12-01,0.7766528278778413
13285_2022-12-01,5.039843597908905
13287_2022-12-01,1.498715259766268
13289_2022-12-01,1.7741118471886992
13291_2022-12-01,6.205568609171738
13293_2022-12-01,1.8178779714696198
13295_2022-12-01,2.9860314338440572
13297_2022-12-01,10.569699644700808
13299_2022-12-01,1.8730364495189489
13301_2022-12-01,1.3974612530914279
13303_2022-12-01,1.1599224891055129
13305_2022-12-01,1.799692684154373
13307_2022-12-01,0.7920540811158364
13309_2022-12-01,0.897306618707135
13311_2022-12-01,4.313625582244726
13313_2022-12-01,4.079628833544357
13315_2022-12-01,0.7497980483369888
13317_2022-12-01,2.5721193859249154
13319_2022-12-01,2.29252352296355
13321_2022-12-01,0.9309302014029857
15001_2022-12-01,7.537083932011569
15003_2022-12-01,5.970487434076006
15005_2022-12-01,0.7675162425109019
15007_2022-12-01,23.81004798536975
15009_2022-12-01,22.227359582551383
16001_2022-12-01,21.98294979209651
16003_2022-12-01,3.137507493539951
16005_2022-12-01,4.065349560030153
16007_2022-12-01,3.050464486391672
16009_2022-12-01,2.744056283114415
16011_2022-12-01,3.487207100886989
16013_2022-12-01,14.657191667117923
16015_2022-12-01,5.300477057256101
16017_2022-12-01,9.793660187137114
16019_2022-12-01,7.834989088006431
16021_2022-12-01,76.72962796357231
16023_2022-12-01,1.4632345868425922
16025_2022-12-01,2.208385624404193
16027_2022-12-01,4.8368166131015995
16029_2022-12-01,1.8190411785846667
16031_2022-12-01,3.1733100922951327
16033_2022-12-01,0.7856203359474975
16035_2022-12-01,2.1802632950424403
16037_2022-12-01,4.520132972307665
16039_2022-12-01,2.0826572690773246
16041_2022-12-01,3.127325168197051
16043_2022-12-01,4.657927416144212
16045_2022-12-01,5.582032540057913
16047_2022-12-01,1.7602005547037014
16049_2022-12-01,4.657927416144212
16051_2022-12-01,7.415339452675493
16053_2022-12-01,1.7779948618087427
16055_2022-12-01,10.484299070077899
16057_2022-12-01,4.865741465600494
16059_2022-12-01,3.6323704701721766
16061_2022-12-01,0.9957178837142222
16063_2022-12-01,0.9318007711423265
16065_2022-12-01,6.331876869555577
16067_2022-12-01,2.3136058809993534
16069_2022-12-01,3.889077877654438
16071_2022-12-01,3.378201811335421
16073_2022-12-01,2.062814313391471
16075_2022-12-01,3.1915847455549105
16077_2022-12-01,3.5557817370098603
16079_2022-12-01,3.5255043266104225
16081_2022-12-01,7.976077089146724
16083_2022-12-01,5.313357162680469
16085_2022-12-01,8.111052200806148
16087_2022-12-01,2.7083050810604696
17001_2022-12-01,4.218981688839205
17003_2022-12-01,1.7575737816198527
17005_2022-12-01,2.8311919584065097
17007_2022-12-01,3.1358011346819183
17009_2022-12-01,1.7270668115742907
17011_2022-12-01,2.389892516771581
17013_2022-12-01,1.799692684154373
17015_2022-12-01,7.084613972496044
17017_2022-12-01,0.6573338764009591
17019_2022-12-01,5.2599342765508945
17021_2022-12-01,1.5664158457329944
17023_2022-12-01,1.2848224041450484
17025_2022-12-01,1.640461692183047
17027_2022-12-01,2.479677106531096
17029_2022-12-01,2.9788783600329296
17031_2022-12-01,7.779162777826818
17033_2022-12-01,1.7052843228036731
17035_2022-12-01,1.225753390588482
17037_2022-12-01,21.968020770158102
17039_2022-12-01,1.9310506639953313
17041_2022-12-01,3.109897522999017
17043_2022-12-01,16.201296662128485
17045_2022-12-01,1.095305149217162
17047_2022-12-01,0.5618217574754651
17049_2022-12-01,9.01102418695343
17051_2022-12-01,1.1373187621491825
17053_2022-12-01,1.9774752176198032
17055_2022-12-01,1.8471884468195348
17057_2022-12-01,1.3696470105479543
17059_2022-12-01,1.7625162663716056
17061_2022-12-01,1.2104611859752397
17063_2022-12-01,3.3983854589734674
17065_2022-12-01,1.6780428414783557
17067_2022-12-01,2.866742968824766
17069_2022-12-01,1.5389060178399154
17071_2022-12-01,0.6651480725587376
17073_2022-12-01,2.1790621581517904
17075_2022-12-01,1.5189351708200367
17077_2022-12-01,4.313625582244726
17079_2022-12-01,1.3849444846661274
17081_2022-12-01,2.3708979482301
17083_2022-12-01,1.471679662473681
17085_2022-12-01,4.520132972307665
17087_2022-12-01,1.103090621683266
17089_2022-12-01,5.963002403379122
17091_2022-12-01,3.0777776579958727
17093_2022-12-01,5.680161633662315
17095_2022-12-01,2.4076387075066825
17097_2022-12-01,8.280414161051858
17099_2022-12-01,3.558797036228951
17101_2022-12-01,0.7740910008264541
17103_2022-12-01,2.4572283402931507
17105_2022-12-01,2.3197275587100634
17107_2022-12-01,1.511718477349506
17109_2022-12-01,2.4064471940791456
17111_2022-12-01,7.569007554987021
17113_2022-12-01,5.31189482252525
17115_2022-12-01,3.2467930874385234
17117_2022-12-01,1.798231706139616
17119_2022-12-01,4.709700124952233
17121_2022-12-01,1.8301779242835252
17123_2022-12-01,1.483995450389752
17125_2022-12-01,1.1199136478124867
17127_2022-12-01,1.9578541572670425
17129_2022-12-01,2.517036101447955
17131_2022-12-01,2.1812005238582834
17133_2022-12-01,4.348568076112467
17135_2022-12-01,2.704131415340532
17137_2022-12-01,1.4686718837492578
17139_2022-12-01,2.6691763146173617
17141_2022-12-01,3.126875326794931
17143_2022-12-01,4.520132972307665
17145_2022-12-01,0.8736270144934358
17147_2022-12-01,5.0811272216368515
17149_2022-12-01,1.2093209906363807
17151_2022-12-01,0.6153687719014406
17153_2022-12-01,1.5430820030711865
17155_2022-12-01,2.5721193859249154
17157_2022-12-01,1.600475730899873
17159_2022-12-01,2.0233852032880137
17161_2022-12-01,3.781146590649975
17163_2022-12-01,3.781146590649975
17165_2022-12-01,1.8714375902339857
17167_2022-12-01,21.87795041001693
17169_2022-12-01,0.9260734496814759
17171_2022-12-01,0.9957178837142222
17173_2022-12-01,1.0576952525571552
17175_2022-12-01,2.180652643138608
17177_2022-12-01,5.079664881481633
17179_2022-12-01,3.0777776579958727
17181_2022-12-01,1.442240695308743
17183_2022-12-01,1.7805980736518374
17185_2022-12-01,1.6000396749166355
17187_2022-12-01,1.3696470105479543
17189_2022-12-01,2.4219021404742205
17191_2022-12-01,0.9309302014029857
17193_2022-12-01,1.720864995611492
17195_2022-12-01,2.942646481122039
17197_2022-12-01,16.69537387821203
17199_2022-12-01,3.330143856789679
17201_2022-12-01,4.284896369199905
17203_2022-12-01,2.743269805246753
18001_2022-12-01,2.076784824863753
18003_2022-12-01,5.48632855028416
18005_2022-12-01,3.330103945780876
18007_2022-12-01,3.378201811335421
18009_2022-12-01,1.148011768348014
18011_2022-12-01,7.8342280876876655
18013_2022-12-01,5.02074661989475
18015_2022-12-01,1.2626651078610054
18017_2022-12-01,1.3623062064248013
18019_2022-12-01,5.469505827382478
18021_2022-12-01,1.8913166232004106
18023_2022-12-01,1.888263069907949
18025_2022-12-01,1.2544407872554657
18027_2022-12-01,1.6780428414783557
18029_2022-12-01,2.9262974529556396
18031_2022-12-01,4.520132972307665
18033_2022-12-01,3.3289124323533392
18035_2022-12-01,2.9822735610114695
18037_2022-12-01,3.0789691714234095
18039_2022-12-01,6.830129636182611
18041_2022-12-01,3.2467930874385234
18043_2022-12-01,5.71670598495034
18045_2022-12-01,1.5192891995331737
18047_2022-12-01,1.5912247040778373
18049_2022-12-01,1.5568364290318675
18051_2022-12-01,6.331876869555577
18053_2022-12-01,1.8127201179462091
18055_2022-12-01,1.7574491850935745
18057_2022-12-01,20.400003883664688
18059_2022-12-01,4.513832367939944
18061_2022-12-01,2.0428036654138326
18063_2022-12-01,4.647741342510285
18065_2022-12-01,1.789851075122621
18067_2022-12-01,2.9426830622518207
18069_2022-12-01,2.7794546894214855
18071_2022-12-01,2.4230936539017573
18073_2022-12-01,7.435068860546226
18075_2022-12-01,1.4152937344048133
18077_2022-12-01,1.6377737870922018
18079_2022-12-01,1.0855047369465525
18081_2022-12-01,4.709700124952233
18083_2022-12-01,1.8131180562479134
18085_2022-12-01,6.094599820496331
18087_2022-12-01,1.363668330743792
18089_2022-12-01,4.079534309207678
18091_2022-12-01,3.126133654769514
18093_2022-12-01,2.219967131289171
18095_2022-12-01,2.8756687767117532
18097_2022-12-01,6.726821808573042
18099_2022-12-01,3.5709758328785046
18101_2022-12-01,1.5192891995331737
18103_2022-12-01,0.9260734496814759
18105_2022-12-01,5.313357162680469
18107_2022-12-01,1.9399325963237117
18109_2022-12-01,2.8819370646934104
18111_2022-12-01,1.363668330743792
18113_2022-12-01,2.026750840937103
18115_2022-12-01,1.4601915411909316
18117_2022-12-01,2.4603657103659944
18119_2022-12-01,2.2593347849082424
18121_2022-12-01,1.263290044424448
18123_2022-12-01,1.263290044424448
18125_2022-12-01,1.0056581730167193
18127_2022-12-01,4.709700124952233
18129_2022-12-01,1.474760677904819
18131_2022-12-01,1.620217293084193
18133_2022-12-01,3.1420694226635755
18135_2022-12-01,2.479677106531096
18137_2022-12-01,14.657191667117923
18139_2022-12-01,1.2465538502674354
18141_2022-12-01,4.9654999928992645
18143_2022-12-01,2.874800971256496
18145_2022-12-01,1.888263069907949
18147_2022-12-01,1.928936854324746
18149_2022-12-01,1.4295766236111378
18151_2022-12-01,3.0464289013298975
18153_2022-12-01,2.356818869794261
18155_2022-12-01,1.3849444846661274
18157_2022-12-01,3.7075011186504407
18159_2022-12-01,2.115087145239371
18161_2022-12-01,1.6000396749166355
18163_2022-12-01,4.782561734552222
18165_2022-12-01,1.8527090638664183
18167_2022-12-01,3.061622997198542
18169_2022-12-01,1.6778226519255888
18171_2022-12-01,1.1767468580916327
18173_2022-12-01,4.4127003552534205
18175_2022-12-01,2.5721193859249154
18177_2022-12-01,2.810979268971432
18179_2022-12-01,2.973041025526416
18181_2022-12-01,2.9800698734604665
18183_2022-12-01,2.9274889663831765
19001_2022-12-01,2.1466649675492895
19003_2022-12-01,2.0782806540617678
19005_2022-12-01,2.5002057412210097
19007_2022-12-01,1.822436904484324
19009_2022-12-01,1.471679662473681
19011_2022-12-01,3.2511985778200554
19013_2022-12-01,4.881736775601387
19015_2022-12-01,2.758491883547979
19017_2022-12-01,3.0789691714234095
19019_2022-12-01,2.325490400625722
19021_2022-12-01,2.5733108993524523
19023_2022-12-01,1.5478612843037591
19025_2022-12-01,1.692158693624367
19027_2022-12-01,3.669457211780543
19029_2022-12-01,2.1812005238582834
19031_2022-12-01,2.1779934367178284
19033_2022-12-01,3.7877602665348835
19035_2022-12-01,1.1160474997650345
19037_2022-12-01,3.8425884326691997
19039_2022-12-01,1.6780428414783557
19041_2022-12-01,3.0244398354381588
19043_2022-12-01,2.8970834477746705
19045_2022-12-01,2.09414278256001
19047_2022-12-01,1.3696470105479543
19049_2022-12-01,9.522414099181816
19051_2022-12-01,4.349976520485727
19053_2022-12-01,2.403309824006302
19055_2022-12-01,1.925201614790221
19057_2022-12-01,3.2192433053366205
19059_2022-12-01,6.64615269555405
19061_2022-12-01,4.313625582244726
19063_2022-12-01,1.5978153147094845
19065_2022-12-01,1.53781129097968
19067_2022-12-01,2.1081132940322918
19069_2022-12-01,2.3708979482301
19071_2022-12-01,2.355617732903611
19073_2022-12-01,2.0279423543646398
19075_2022-12-01,2.5733108993524523
19077_2022-12-01,2.2715225729741166
19079_2022-12-01,2.2559848878663034
19081_2022-12-01,1.886893916483107
19083_2022-12-01,2.5733108993524523
19085_2022-12-01,2.2715225729741166
19087_2022-12-01,1.9640475702642906
19089_2022-12-01,2.2285095618288944
19091_2022-12-01,3.0476204147574344
19093_2022-12-01,2.116278658666908
19095_2022-12-01,3.0065656729925103
19097_2022-12-01,2.867934482252303
19099_2022-12-01,3.314909849912232
19101_2022-12-01,76.72962796357231
19103_2022-12-01,5.506686929570102
19105_2022-12-01,2.589949027584661
19107_2022-12-01,1.6512393482066445
19109_2022-12-01,1.4456929762118063
19111_2022-12-01,1.6265398456762163
19113_2022-12-01,7.39784609283247
19115_2022-12-01,1.27329860131073
19117_2022-12-01,1.3818993890182827
19119_2022-12-01,3.5932417037290687
19121_2022-12-01,3.941518851323319
19123_2022-12-01,1.9096542494368363
19125_2022-12-01,2.6703678280448986
19127_2022-12-01,2.2905374552480176
19129_2022-12-01,2.7162455286452745
19131_2022-12-01,1.6921705036628403
19133_2022-12-01,1.4669308229076288
19135_2022-12-01,1.1939468672470046
19137_2022-12-01,2.4207010035835705
19139_2022-12-01,3.781146590649975
19141_2022-12-01,2.3276318711347446
19143_2022-12-01,1.6026140966063662
19145_2022-12-01,1.692158693624367
19147_2022-12-01,1.7817341470347494
19149_2022-12-01,3.0625835621272284
19151_2022-12-01,3.0625835621272284
19153_2022-12-01,5.963002403379122
19155_2022-12-01,2.759683396975516
19157_2022-12-01,2.759683396975516
19159_2022-12-01,0.7819199830677587
19161_2022-12-01,2.200128807014037
19163_2022-12-01,4.926338784399611
19165_2022-12-01,2.850477976820637
19167_2022-12-01,3.685842821076724
19169_2022-12-01,4.709700124952233
19171_2022-12-01,1.5568364290318675
19173_2022-12-01,2.4591645734753445
19175_2022-12-01,1.6636088889809166
19177_2022-12-01,2.1093144309229417
19179_2022-12-01,1.395577978115852
19181_2022-12-01,4.657927416144212
19183_2022-12-01,3.9121540802376567
19185_2022-12-01,1.650089055444663
19187_2022-12-01,2.7782631759939487
19189_2022-12-01,4.782561734552222
19191_2022-12-01,4.881736775601387
19193_2022-12-01,2.717701682999563
19195_2022-12-01,2.8386517598157037
19197_2022-12-01,1.363668330743792
20001_2022-12-01,1.2491086499367474
20003_2022-12-01,1.7817341470347494
20005_2022-12-01,1.7388385244652151
20007_2022-12-01,2.527886883424711
20009_2022-12-01,1.9578541572670425
20011_2022-12-01,4.784024074707441
20013_2022-12-01,1.8655227497760336
20015_2022-12-01,4.135801957790932
20017_2022-12-01,3.9192680547157215
20019_2022-12-01,4.135801957790932
20021_2022-12-01,1.7299962837755296
20023_2022-12-01,2.704141038803645
20025_2022-12-01,2.05369756298266
20027_2022-12-01,2.0655014143681436
20029_2022-12-01,1.7230033613179854
20031_2022-12-01,2.3708979482301
20033_2022-12-01,1.3849444846661274
20035_2022-12-01,2.026750840937103
20037_2022-12-01,2.7026848844493565
20039_2022-12-01,1.1160474997650345
20041_2022-12-01,1.9140587346469093
20043_2022-12-01,1.6026140966063662
20045_2022-12-01,5.469505827382478
20047_2022-12-01,1.3070070835357668
20049_2022-12-01,3.5697843194509677
20051_2022-12-01,3.5697843194509677
20053_2022-12-01,1.2942176498232318
20055_2022-12-01,1.799692684154373
